ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_nde24
2023,11,2324902,1,0097,1,1,20220823249021009712,1,2,2,1,2, ,2,27,2,2,12,3,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,985.256366962427
2023,11,17885,1,0049,1,1,202211178851004911,1,1,1,1,2, ,1,79,1,1,12,10,1944,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,5211,4659,2, ,3,2,1,1,0,0,4,0,4,4,0,12, ,12,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,500, , , , , , ,500,500,500,1,466.451969965791
2023,11,17885,1,0049,1,1,202211178851004912,1,2,2,1,2, ,2,74,2,2,24,8,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,438.646369381432
2023,11,1858201,1,0015,1,1,20230818582011001511,1,1,1,1,2, ,2,69,1,1,2,7,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,728.445745713269
2023,11,2456401,1,0032,1,1,20221124564011003211,1,1,1,1,2, ,2,77,1,1,19,8,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,535.554167177731
2023,11,2456401,1,0032,1,1,20230224564011003212,1,2,3,1,2, ,1,50,2,2,7,6,1973,1, , , , , , , , , , , , , , , ,8322,4923,2, ,3,2,1,1,0,3,0,3,0,3,0,9, ,9,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,400, , , , , , ,400,400,400,1,569.502710476591
2023,11,20170,1,0057,1,1,202311201701005711,1,1,1,1,2, ,2,46,1,1,25,5,1977,1, , , , , , , , , , , , , , , ,2421,8530,3,5,1, ,5,9998,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,2,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,1000,3000,3000,4000,1,846.983311602333
2023,11,20170,1,0057,1,1,202311201701005713,1,3,6,1,2, ,2,80,3,3,30,8,1943,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,846.983311602333
2023,11,2299001,1,0005,1,1,20231122990011000511,1,1,1,1,2, ,2,78,1,1,9,2,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,658.339757216084
2023,11,22566,1,0027,1,1,202211225661002711,1,1,1,1,2, ,2,69,1,1,13,3,1954,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,1,1, , ,310,90, , , , , ,400,400,400,1,668.510336639928
2023,11,22566,1,0027,1,1,202211225661002712,1,2,3,1,2, ,1,35,2,1,22,7,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,1,1,10,7,4, , , , , , , , , , , , ,1,881.539319666085
2023,11,22877,1,0073,1,1,202311228771007311,1,1,1,1,2, ,2,74,1,1,25,2,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , ,1,818.907707688534
2023,11,26528,1,0059,1,1,202308265281005911,1,1,1,1,2, ,1,70,1,1,26,11,1952,1, , , , , , , , , , , , , , , ,5243,4791,2, ,3,2,1,1,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,793.873217943385
2023,11,26528,1,0059,1,1,202308265281005912,1,2,2,1,2, ,2,63,2,2,16,11,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,746.549756935443
2023,11,17416,1,0074,1,1,202311174161007411,1,1,1,1,2, ,1,57,1,1,21,10,1966,1, , , , , , , , , , , , , , , ,7351,1391,4, ,3,2,1,2,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , , , , , , , , ,1,396.500583540641
2023,11,17416,1,0074,1,1,202311174161007412,1,2,2,1,2, ,2,50,2,2,18,1,1973,1, , , , , , , , , , , , , , , ,5211,1391,2, ,3,2,1,2,0,0,8,8,8,8,8,40, ,40,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1500, , , , , , ,1500,1500,1500,1,372.864844885265
2023,11,17416,1,0074,1,1,202311174161007413,1,3,3,1,2, ,2,32,3,1,6,6,1991,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,1,2,1,2,1,2,10,5,4, , , , , , , , , , , , ,1,470.272116505448
2023,11,17416,1,0074,1,1,202311174161007414,1,4,6,1,2, ,2,90,4,4,11,5,1933,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,372.864844885265
2023,11,1844601,1,0119,1,1,20231118446011011911,1,1,1,1,2, ,1,72,1,2,25,7,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,411.702899299891
2023,11,1844601,1,0119,1,1,20231118446011011912,1,2,2,1,2, ,2,64,2,2,28,5,1959,1, , , , , , , , , , , , , , , ,5230,8610,3,2, , ,5,9998,0,0,0,12,12,12,0,36, ,36,1, ,2, ,2,2,4,3200,30, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,3200,130, , , , , , ,67,3330,3330,3397,1,387.160937609398
2023,11,1844601,1,0119,1,1,20231118446011011913,1,3,3,1,2, ,2,28,3,3,2,3,1995,1, , , , , , , , , , , , , , , ,2421,8530,3,5,1, ,4,500,0,8,10,10,10,10,0,48, ,48,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,6,1,2000, , , , , , , ,574,2000,2000,2574,1,488.302922775759
2023,11,1844601,1,0119,1,1,20231118446011011914,1,4,3,1,2, ,1,30,4,4,11,2,1993,1, , , , , , , , , , , , , , , ,4417,8610,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,217,1800,1800,2017,1,510.534498624067
2023,11,47205,1,0009,1,1,202308472051000911,1,1,1,1,2, ,2,75,1,1,28,1,1948,1, , , , , , , , , , , , , , , ,9612,3811,2, ,3,2,1,1,0,6,4,4,6,6,0,26, ,26,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,1, , ,70, , , , , , ,70,70,70,1,586.563908412197
2023,11,24408,1,0071,1,1,202311244081007111,1,1,1,1,2, ,2,62,1,1,11,5,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,961.425296874937
2023,11,24408,1,0071,1,1,202311244081007112,1,2,3,1,2, ,1,23,2,1,31,7,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1126.10916999211
2023,11,22566,1,0029,1,1,202311225661002911,1,1,1,1,2, ,1,20,1,1,5,4,2003,1, , , , , , , , , , , , , , , ,4321,1709,3,5,1, ,4,120,12,12,12,12,12,12,12,84,8,92,1, ,2, ,2,2,3,780, , , , , ,400,10, , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1560, , , , ,400, ,10,339,1970,1560,2309,1,783.020399787399
2023,11,26068,1,0083,1,1,202211260681008311,1,1,1,1,2, ,1,42,1,1,30,3,1981,1, , , , , , , , , , , , , , , ,4416,7120,3,5,1, ,1,5,8,0,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , ,1251,5000,5000,6251,1,801.969556276874
2023,11,26068,1,0083,1,1,202211260681008312,1,2,2,1,2, ,2,35,2,2,3,12,1987,1, , , , , , , , , , , , , , , ,4416,7120,3,5,1, ,1,5,0,0,0,5,0,5,0,10, ,30,2,30,1,1,1,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , ,300,1200,1200,1500,1,767.047240416821
2023,11,26068,1,0083,1,1,202211260681008313,1,3,3,1,2, ,1,17,3,3,28,1,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,712.343180348555
2023,11,22365,1,0065,1,1,202211223651006511,1,1,1,1,2, ,1,41,1,1,21,9,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,997.58628777186
2023,11,23592,1,0069,1,1,202308235921006911,1,1,1,1,2, ,1,43,1,1,13,5,1980,1, , , , , , , , , , , , , , , ,3314,4641,1, ,1, ,1,4,0,5,5,0,6,6,6,28, ,28,1, ,2, ,2,2, , , ,1500, , , , , , , , , , , , ,1,2,2, ,1,2,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,1500, , , , , , ,1500,1500,1500,1,939.495039038867
2023,11,23592,1,0069,1,1,202308235921006912,1,2,2,1,2, ,2,37,2,2,21,7,1986,1, , , , , , , , , , , , , , , ,5211,4641,3,5,1, ,1,4,0,6,6,0,6,6,6,30, ,30,1, ,2, ,2,2,3,750, , , , , , , , , , , , , , ,1,2,2, ,1,4,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , , ,1500,1500,1500,1,898.584081452665
2023,11,2963101,1,0323,1,1,20230829631011032311,1,1,1,1,2, ,2,49,1,1,16,12,1973,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,8,0,0,0,8,0,16,9,33,2,33,1,1,1,2,2,240,36, , , , ,60,30, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,4,2,2,2,2,2,2,1,8,1,1039,156, , , ,60, ,30,34,1285,1195,1319,1,1270.59544152528
2023,11,49544,1,0003,1,1,202311495441000311,1,1,1,1,2, ,2,30,1,1,25,5,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1121.44399800526
2023,11,49544,1,0003,1,1,202311495441000312,1,2,2,1,2, ,1,28,2,2,2,1,1995,1, , , , , , , , , , , , , , , ,9613,3822,3,5,1, ,3,80,8,0,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1200,46, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,1200,1380, , , , , , ,50,2580,2580,2630,1,1172.5013768134
2023,11,20362,1,0181,1,1,202311203621018111,1,1,1,1,2, ,1,65,1,1,15,3,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1,986.949690138
2023,11,20362,1,0181,1,1,202311203621018112,1,2,2,1,2, ,2,60,2,2,4,5,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1,928.116775609099
2023,11,20362,1,0181,1,1,202311203621018113,1,3,3,1,2, ,1,38,3,3,15,9,1985,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,8,0,8,8,8,8,8,48, ,48,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2165, , , , , , ,2165,2165,2165,1,1223.87252088491
2023,11,20362,1,0181,1,1,202311203621018115,1,4,3,1,2, ,1,28,4,4,5,8,1995,1, , , , , , , , , , , , , , , ,3115,7120,3,5,1, ,1,14,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1500,250, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1500,250, , , , , , ,184,1750,1750,1934,1,1223.87252088491
2023,11,20362,1,0181,1,1,202311203621018116,1,5,3,1,2, ,2,24,5,5,7,3,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1186.60150795217
2023,11,20362,1,0181,1,1,202311203621018117,1,6,3,1,2, ,2,21,6,6,10,12,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1186.60150795217
2023,11,20362,1,0181,1,1,202311203621018118,1,7,3,1,2, ,2,15,7,7,4,1,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,2,4, , , , , , , , , , , , ,1,1186.60150795217
2023,11,20362,1,0181,1,1,202311203621018119,1,8,6,1,2, ,2,75,8,8,14,2,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1,928.116775609099
2023,11,24940,1,0025,1,1,202211249401002511,1,1,1,1,2, ,1,71,1,1,25,12,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,801.350103004287
2023,11,24940,1,0025,1,1,202211249401002512,1,2,3,1,2, ,1,30,2,1,20,6,1993,1, , , , , , , , , , , , , , , ,2411,6920,3,5,1, ,2,30,0,8,8,8,8,8,8,48, ,48,1, ,1,2,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,416,3000,3000,3416,1,993.718707726737
2023,11,18202,1,0141,1,1,202211182021014111,1,1,1,1,2, ,1,86,1,2,21,1,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,1,2,2,2,1,2,10,7,4, , , , , , , , , , , , ,1,348.140307102485
2023,11,18202,1,0141,1,1,202211182021014112,1,2,2,1,2, ,2,76,2,2,8,10,1947,1, , , , , , , , , , , , , , , ,7352,1410,2, ,3,2,1,1,0,0,0,0,0,4,0,4, ,18,2,18,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,7,1, , ,570, , , , , , ,570,570,570,1,327.387365856856
2023,11,28100,1,0005,1,1,202211281001000511,1,1,1,1,2, ,1,42,1,1,11,5,1981,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,8,8,8,8,8,6,46,3,49,1, ,1,1,1,2,2,450, , , , , ,100, , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1949, , , , ,100, , , ,2049,1949,2049,1,989.41689557761
2023,11,20872,1,0117,1,1,202211208721011711,1,1,1,1,2, ,1,30,1,1,26,5,1993,1, , , , , , , , , , , , , , , ,3322,4652,3,5,1, ,1,8,0,8,8,0,8,8,0,32, ,40,2,40,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,1300, , , , , , , ,216,1300,1300,1516,1,982.720625118189
2023,11,20872,1,0117,1,1,202211208721011712,1,2,2,1,2, ,2,28,2,2,22,12,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,939.927379658984
2023,11,24940,1,0023,1,1,202211249401002311,1,1,1,1,2, ,2,50,1,1,8,5,1973,1, , , , , , , , , , , , , , , ,3314,1071,3,5,1, ,1,10,0,8,8,8,8,8,0,40,36,76,1, ,1,2,2,2,4,1800, , , ,1000, , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1800, , , ,1000, , , ,166,2800,1800,2966,1,753.580938487721
2023,11,24940,1,0023,1,1,202211249401002313,1,3,6,1,2, ,1,79,3,3,8,3,1944,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,801.350103004287
2023,11,24940,1,0023,1,1,202211249401002314,1,4,7,1,2, ,1,41,4,4,12,7,1982,1, , , , , , , , , , , , , , , ,8131,2023,2, ,2,2,1,1,0,8,8,0,8,8,8,40,15,55,1, ,1,2,2,2, , , , , ,800, , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1, , ,950, ,800, , , , ,1750,950,1750,1,993.718707726737
2023,11,20069,1,0009,1,1,202311200691000911,1,1,1,1,2, ,2,44,1,1,17,3,1979,1, , , , , , , , , , , , , , , ,3313,6920,2, ,2,2,1,1,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3500, , , , , , ,3500,3500,3500,1,741.026118809684
2023,11,20069,1,0009,1,1,202311200691000913,1,3,6,1,2, ,1,82,3,1,26,5,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,5,3, ,2,2,2,2,1,2,10,7,4, , , , , , , , , , , , ,1,624.781436565338
2023,11,20069,1,0009,1,1,202311200691000914,1,4,6,1,2, ,2,77,4,1,10,5,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,587.537681160185
