Nro.;Fecha de trámite;Órgano;Sede;Departamento;Provincia;Distrito;Tipo de trámite;Edad;Sexo
265319;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Renovación y Rectificación;0;MASCULINO
265320;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;MASCULINO
265321;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265322;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265323;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265324;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Ucayali;Sarayacu;Inscripción por primera vez;0;FEMENINO
265325;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Ucayali;Sarayacu;Inscripción por primera vez;0;MASCULINO
265326;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265327;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;3;MASCULINO
265328;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;1;FEMENINO
265329;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265330;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265331;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;12;FEMENINO
265332;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265333;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;1;FEMENINO
265334;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;1;MASCULINO
265335;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Ucayali;Sarayacu;Inscripción por primera vez;0;FEMENINO
265336;21/10/2021;DRIAS;Drias - Iquitos;Loreto;Requena;Maquia;Inscripción por primera vez;0;FEMENINO
265337;21/10/2021;DRIAS;Drias - Lima;Callao;Callao;Ventanilla;Renovación y Rectificación;1;FEMENINO
265338;21/10/2021;DRIAS;Drias - Lima;Lima;Lima;Los Olivos;Renovación y Rectificación;1;MASCULINO
265417;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;5;MASCULINO
265418;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;5;MASCULINO
265444;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265445;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265446;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;MASCULINO
265447;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265448;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265449;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;11;MASCULINO
265450;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265451;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265452;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265453;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265454;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265455;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265456;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;16;FEMENINO
265457;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265458;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265459;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;FEMENINO
265460;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265461;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265462;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265463;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;14;MASCULINO
265464;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265465;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265466;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265467;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265468;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;MASCULINO
265469;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;14;FEMENINO
265470;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265471;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265472;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;11;MASCULINO
265473;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;MASCULINO
265474;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265475;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265476;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265477;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;MASCULINO
265478;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265479;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265480;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;16;MASCULINO
265481;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265482;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265483;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;MASCULINO
265484;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265485;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265486;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265487;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;MASCULINO
265488;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;14;MASCULINO
265489;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;11;FEMENINO
265490;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;MASCULINO
265491;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;2;FEMENINO
265492;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265493;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;3;MASCULINO
265494;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;16;MASCULINO
265495;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;MASCULINO
265496;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265497;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265498;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265499;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265500;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265501;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265502;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265503;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265504;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265505;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265506;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265507;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265508;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265509;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265510;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265511;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265512;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265513;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;MASCULINO
265514;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265515;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265516;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265517;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265518;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;MASCULINO
265519;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265520;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265521;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;16;MASCULINO
265522;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265523;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;MASCULINO
265524;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265525;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;8;MASCULINO
265526;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;12;MASCULINO
265527;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;9;FEMENINO
265528;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;9;MASCULINO
265529;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Carhuamayo;Renovación y Rectificación;8;MASCULINO
265530;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;9;MASCULINO
265531;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;10;FEMENINO
265532;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;14;FEMENINO
265533;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;12;MASCULINO
265534;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;13;FEMENINO
265535;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;9;FEMENINO
265536;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;1;FEMENINO
265537;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;15;FEMENINO
265538;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;12;FEMENINO
265539;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;1;MASCULINO
265540;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;9;MASCULINO
265541;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;8;MASCULINO
265542;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;9;MASCULINO
265557;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265558;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265559;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;MASCULINO
265560;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;FEMENINO
265561;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;MASCULINO
265562;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;11;FEMENINO
265563;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265564;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;1;FEMENINO
265565;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;MASCULINO
265566;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;9;FEMENINO
265567;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265568;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265569;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;FEMENINO
265570;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;15;FEMENINO
265571;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265572;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;14;MASCULINO
265573;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;0;MASCULINO
265574;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;3;FEMENINO
265575;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;MASCULINO
265576;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265577;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;10;FEMENINO
265639;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;11;FEMENINO
265640;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265641;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;8;FEMENINO
265642;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;FEMENINO
265643;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;14;FEMENINO
265644;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;12;FEMENINO
265645;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;15;FEMENINO
265646;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;11;FEMENINO
265647;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;13;FEMENINO
265982;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;17;FEMENINO
265983;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;32;FEMENINO
265984;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;71;FEMENINO
265985;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;66;MASCULINO
265986;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;78;MASCULINO
265987;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;70;FEMENINO
265988;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;32;FEMENINO
265989;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;71;MASCULINO
265990;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;71;FEMENINO
265991;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;77;FEMENINO
265992;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;63;MASCULINO
265993;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;25;FEMENINO
265994;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;57;FEMENINO
265995;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;82;FEMENINO
265996;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;78;FEMENINO
265997;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Renovación y Rectificación;17;FEMENINO
266013;21/10/2021;DRIAS;Drias - Huancayo;Junín;Satipo;Río Tambo;Duplicado;20;FEMENINO
266014;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;67;MASCULINO
266015;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;70;MASCULINO
266016;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;43;MASCULINO
266017;21/10/2021;DRIAS;Drias - Huancayo;Junín;Junín;Ulcumayo;Renovación y Rectificación;74;MASCULINO
